player_id,player_name,birth_date,position,is_active,weight,height,draft_year
1631127,Harrison Ingram,2002-11-27,Forward,False,230.0,77,2024.0
202681,Kyrie Irving,1992-03-23,Guard,False,195.0,74,2011.0
1628371,Jonathan Isaac,1997-10-03,Forward,False,230.0,82,2017.0
1631093,Jaden Ivey,2002-02-13,Guard,False,195.0,76,2022.0
1641713,GG Jackson,2004-12-17,Forward,False,210.0,81,2023.0
1630543,Isaiah Jackson,2002-01-10,Forward,False,205.0,81,2021.0
1631245,Quenton Jackson,1998-09-15,Guard,False,173.0,77,
202704,Reggie Jackson,1990-04-16,Guard,False,208.0,74,2011.0
1641748,Andre Jackson Jr.,2001-11-13,Guard,False,209.0,78,2023.0
1628991,Jaren Jackson Jr.,1999-09-15,Forward-Center,False,242.0,82,2018.0
1631218,Trayce Jackson-Davis,2000-02-22,Forward,False,245.0,81,2023.0
1642355,Bronny James,2004-10-06,Guard,False,210.0,75,2024.0
2544,LeBron James,1984-12-30,Forward,False,250.0,81,2003.0
1631170,Jaime Jaquez Jr.,2001-02-18,Guard,False,225.0,78,2023.0
1629610,DaQuan Jeffries,1997-08-30,Guard-Forward,False,222.0,77,
1641998,Trey Jemison III,1999-11-28,Center,False,270.0,83,
1642450,Daniss Jenkins,2001-08-17,Guard,False,165.0,75,
1629660,Ty Jerome,1997-07-08,Guard-Forward,False,195.0,77,2019.0
1630198,Isaiah Joe,1999-07-02,Guard,False,165.0,75,2020.0
1642358,AJ Johnson,2004-12-01,Guard,False,160.0,77,2024.0
1629661,Cameron Johnson,1996-03-03,Forward,False,210.0,80,2019.0
1630552,Jalen Johnson,2001-12-18,Forward,False,219.0,80,2021.0
201949,James Johnson,1987-02-20,Forward,False,240.0,79,2009.0
1629640,Keldon Johnson,1999-10-11,Forward-Guard,False,220.0,77,2019.0
1630553,Keon Johnson,2002-03-10,Guard,False,185.0,77,2021.0
1642352,Keshad Johnson,2001-06-23,Forward,False,225.0,79,
203999,Nikola Jokić,1995-02-19,Center,False,284.0,83,2014.0
1641732,Colby Jones,2002-05-28,Guard,False,207.0,78,2023.0
1641794,Dillon Jones,2001-10-29,Forward,False,235.0,77,2024.0
1630529,Herbert Jones,1998-10-06,Forward,False,206.0,79,2021.0
1642403,Isaac Jones,2000-07-11,Forward,False,245.0,81,
1630539,Kai Jones,2001-01-19,Center-Forward,False,221.0,83,2021.0
1630222,Mason Jones,1998-07-21,Guard,False,200.0,76,
1642461,Spencer Jones,2001-06-14,Forward,False,225.0,79,
1630200,Tre Jones,2000-01-08,Guard,False,185.0,73,2020.0
1626145,Tyus Jones,1996-05-10,Guard,False,196.0,73,2015.0
1627884,Derrick Jones Jr.,1997-02-15,Forward,False,210.0,78,
201599,DeAndre Jordan,1988-07-21,Center,False,265.0,83,2008.0
202709,Cory Joseph,1991-08-20,Guard,False,200.0,74,2011.0
1631107,Nikola Jović,2003-06-09,Forward,False,205.0,82,2022.0
1630548,Johnny Juzang,2001-03-17,Guard,False,226.0,77,
1642530,Yuki Kawamura,2001-05-02,Guard,False,159.0,68,
1630283,Kylor Kelley,1997-08-26,Center,False,230.0,84,
1628379,Luke Kennard,1996-06-24,Guard,False,206.0,77,2017.0
1631117,Walker Kessler,2001-07-26,Center,False,245.0,84,2022.0
1630296,Braxton Key,1997-02-14,Forward,False,225.0,80,
1630557,Corey Kispert,1999-03-03,Forward,False,224.0,78,2021.0
1628467,Maxi Kleber,1992-01-29,Forward,False,240.0,82,
1641752,Bobi Klintman,2003-03-06,Forward,False,225.0,81,2024.0
1642261,Dalton Knecht,2001-04-19,Forward,False,215.0,78,2024.0
1628995,Kevin Knox II,1999-08-11,Forward,False,215.0,80,2018.0
1642278,Tyler Kolek,2001-03-27,Guard,False,195.0,75,2024.0
